snapshot_id,webcam_id,label_source,label_value,target_label,split,image_path_or_url,phase,captured_at,rating_count,source
73562,4443,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1771835148879.jpg,sunrise,2026-02-23 08:25:49.184340,0,webcam
73566,12568517,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12568517/1771835808999.jpg,sunset,2026-02-23 08:36:49.288442,0,webcam
73567,4027,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4027/1771835929854.jpg,sunset,2026-02-23 08:38:50.129262,0,webcam
66655,12451,llm_only,0.65,0.65,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12451/1770256816301.jpg,sunset,2026-02-05 02:00:16.587607,1,webcam
73571,1854,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1854/1771836228843.jpg,sunset,2026-02-23 08:43:49.147171,0,webcam
66476,3951155,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3951155/1764618857329.jpg,sunrise,2025-12-01 19:54:17.815425,1,webcam
66773,9776245,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9776245/1770395771693.jpg,sunset,2026-02-06 16:36:11.989014,1,webcam
73573,4443,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1771837008924.jpg,sunrise,2026-02-23 08:56:49.186901,0,webcam
66656,5966010,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5966010/1770256823340.jpg,sunset,2026-02-05 02:00:23.625780,1,webcam
66648,7681198,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7681198/1770256784302.jpg,sunrise,2026-02-05 01:59:44.609948,1,webcam
66651,2924752,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924752/1770256790562.jpg,sunrise,2026-02-05 01:59:50.877609,1,webcam
66658,861454,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/861454/1770256830741.jpg,sunset,2026-02-05 02:00:31.032100,1,webcam
66662,10658058,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10658058/1770357847189.jpg,sunrise,2026-02-06 06:04:07.654495,1,webcam
66665,10657917,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10657917/1770357866392.jpg,sunrise,2026-02-06 06:04:26.908310,1,webcam
66667,4277136,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4277136/1770357877228.jpg,sunrise,2026-02-06 06:04:37.678969,1,webcam
66669,6315601,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6315601/1770357885275.jpg,sunrise,2026-02-06 06:04:45.735697,1,webcam
66671,10479822,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10479822/1770357892100.jpg,sunrise,2026-02-06 06:04:52.522201,1,webcam
66676,10629812,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10629812/1770357907815.jpg,sunrise,2026-02-06 06:05:08.229360,1,webcam
66680,2929663,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2929663/1770357932097.jpg,sunset,2026-02-06 06:05:32.510545,2,webcam
66682,10596385,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10596385/1770357937493.jpg,sunrise,2026-02-06 06:05:37.945704,1,webcam
66704,6862777,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770395350758.jpg,sunrise,2026-02-06 16:29:11.065132,1,webcam
66706,7251378,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7251378/1770395358116.jpg,sunrise,2026-02-06 16:29:18.431671,1,webcam
66713,4872732,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4872732/1770395389664.jpg,sunrise,2026-02-06 16:29:49.924369,1,webcam
66685,10619155,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10619155/1770357952058.jpg,sunrise,2026-02-06 06:05:52.536716,1,webcam
66694,10622493,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10622493/1770358540122.jpg,sunrise,2026-02-06 06:15:40.390444,1,webcam
66696,8173430,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8173430/1770358566086.jpg,sunrise,2026-02-06 06:16:06.359568,1,webcam
73576,4301906,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4301906/1771837549326.jpg,sunset,2026-02-23 09:05:49.739496,0,webcam
66719,281167,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/281167/1770395428269.jpg,sunset,2026-02-06 16:30:28.585058,2,webcam
66722,3066299,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3066299/1770395450769.jpg,sunset,2026-02-06 16:30:51.042837,2,webcam
66731,2926257,llm_only,0.65,0.65,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926257/1770395487224.jpg,sunset,2026-02-06 16:31:27.509237,1,webcam
66724,10273105,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10273105/1770395458029.jpg,sunset,2026-02-06 16:30:58.308520,1,webcam
66728,10385057,llm_only,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10385057/1770395469231.jpg,sunrise,2026-02-06 16:31:09.512461,1,webcam
66726,14458,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14458/1770395464970.jpg,sunset,2026-02-06 16:31:05.225264,1,webcam
66733,8169324,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8169324/1770395504547.jpg,sunset,2026-02-06 16:31:44.803778,1,webcam
66735,2926564,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926564/1770395512110.jpg,sunset,2026-02-06 16:31:52.415130,1,webcam
66737,10596310,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10596310/1770395518715.jpg,sunset,2026-02-06 16:31:58.981229,1,webcam
66739,10524828,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10524828/1770395527303.jpg,sunset,2026-02-06 16:32:07.613681,1,webcam
66741,3759756,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3759756/1770395539384.jpg,sunset,2026-02-06 16:32:19.729191,1,webcam
66744,8652337,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8652337/1770395577344.jpg,sunset,2026-02-06 16:32:57.649062,1,webcam
66746,10658058,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10658058/1770395586417.jpg,sunset,2026-02-06 16:33:06.683517,1,webcam
66748,10629814,llm_only,0.72,0.72,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10629814/1770395609532.jpg,sunset,2026-02-06 16:33:29.814850,1,webcam
66754,8596117,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8596117/1770395669706.jpg,sunset,2026-02-06 16:34:29.981503,1,webcam
66756,10479822,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10479822/1770395677728.jpg,sunset,2026-02-06 16:34:37.994970,1,webcam
66765,4277136,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4277136/1770395725600.jpg,sunset,2026-02-06 16:35:25.894436,1,webcam
66767,9084831,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9084831/1770395732693.jpg,sunset,2026-02-06 16:35:32.955145,1,webcam
66769,10141840,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10141840/1770395744849.jpg,sunset,2026-02-06 16:35:45.139094,1,webcam
66786,8320770,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8320770/1770395843806.jpg,sunrise,2026-02-06 16:37:24.080262,1,webcam
66790,9717949,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9717949/1770395887816.jpg,sunrise,2026-02-06 16:38:08.104828,1,webcam
66792,3549797,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3549797/1770395895137.jpg,sunrise,2026-02-06 16:38:15.441438,1,webcam
66794,8151566,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8151566/1770395901074.jpg,sunrise,2026-02-06 16:38:21.332634,1,webcam
66796,331,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/331/1770395933044.jpg,sunset,2026-02-06 16:38:53.309490,1,webcam
66798,10628213,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10628213/1770395984274.jpg,sunset,2026-02-06 16:39:44.545106,1,webcam
66803,10344965,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10344965/1770398441107.jpg,sunrise,2026-02-06 17:20:41.559209,1,webcam
66805,10263856,llm_only,0.55,0.55,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10263856/1770400062649.jpg,sunrise,2026-02-06 17:47:42.984291,1,webcam
66810,4380968,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4380968/1770400077887.jpg,sunrise,2026-02-06 17:47:58.197151,1,webcam
66812,10457243,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10457243/1770400105868.jpg,sunset,2026-02-06 17:48:26.204878,1,webcam
66814,9776245,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9776245/1770400115263.jpg,sunset,2026-02-06 17:48:35.529651,1,webcam
66818,10596310,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10596310/1770400144003.jpg,sunset,2026-02-06 17:49:04.292467,1,webcam
73581,3914190,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1771837969287.jpg,sunset,2026-02-23 09:12:49.585487,0,webcam
66823,9540652,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9540652/1770400763820.jpg,sunset,2026-02-06 17:59:24.091623,1,webcam
66825,10264687,llm_only,0.55,0.55,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10264687/1770400905802.jpg,sunrise,2026-02-06 18:01:46.107885,1,webcam
66832,1854,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1854/1770402847407.jpg,sunrise,2026-02-06 18:34:07.816665,1,webcam
66835,6862777,llm_only,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770402862326.jpg,sunrise,2026-02-06 18:34:22.807929,1,webcam
66837,3343667,llm_only,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3343667/1770405641935.jpg,sunrise,2026-02-06 19:20:42.246915,1,webcam
66841,861454,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/861454/1770405658436.jpg,sunrise,2026-02-06 19:20:58.701937,1,webcam
66846,2945090,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2945090/1770405679627.jpg,sunrise,2026-02-06 19:21:19.900466,1,webcam
66848,12586,llm_only,0.15,0.15,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1770405690367.jpg,sunset,2026-02-06 19:21:30.624997,1,webcam
66850,14458,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14458/1770405696040.jpg,sunset,2026-02-06 19:21:36.314642,1,webcam
66852,10491789,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10491789/1770405703705.jpg,sunset,2026-02-06 19:21:43.957996,1,webcam
73582,1854,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1854/1771838089267.jpg,sunset,2026-02-23 09:14:49.565355,0,webcam
66877,9548396,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9548396/1770410967784.jpg,sunrise,2026-02-06 20:49:28.079574,1,webcam
66879,10163488,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10163488/1770410973429.jpg,sunrise,2026-02-06 20:49:33.732126,1,webcam
66884,2951173,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2951173/1770410989589.jpg,sunrise,2026-02-06 20:49:49.886686,1,webcam
66886,2946548,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2946548/1770410996622.jpg,sunrise,2026-02-06 20:49:56.881366,1,webcam
66864,400,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/400/1770405740410.jpg,sunrise,2026-02-06 19:22:20.689098,1,webcam
66866,368,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1770405745351.jpg,sunrise,2026-02-06 19:22:25.616421,1,webcam
66870,2921351,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921351/1770405755147.jpg,sunrise,2026-02-06 19:22:35.401256,1,webcam
66873,1336,llm_only,0.72,0.72,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1336/1770405771847.jpg,sunrise,2026-02-06 19:22:52.190710,1,webcam
66875,8701844,llm_only,0.72,0.72,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8701844/1770405910213.jpg,sunrise,2026-02-06 19:25:10.479447,1,webcam
73584,4443,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1771838869390.jpg,sunrise,2026-02-23 09:27:49.719383,0,webcam
66893,8572882,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8572882/1770411041724.jpg,sunset,2026-02-06 20:50:42.054420,1,webcam
66891,10538631,llm_only,0.55,0.55,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10538631/1770411029640.jpg,sunset,2026-02-06 20:50:30.003751,1,webcam
66896,7035267,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7035267/1770411052499.jpg,sunset,2026-02-06 20:50:52.769773,1,webcam
66911,368,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1770411116131.jpg,sunrise,2026-02-06 20:51:56.398713,1,webcam
66913,10596788,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10596788/1770411124015.jpg,sunrise,2026-02-06 20:52:04.271064,1,webcam
66915,3533490,llm_only,0.55,0.55,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3533490/1770411129355.jpg,sunrise,2026-02-06 20:52:09.605039,1,webcam
66918,9417527,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9417527/1770411162985.jpg,sunrise,2026-02-06 20:52:43.271372,1,webcam
66922,2937865,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2937865/1770413001077.jpg,sunrise,2026-02-06 21:23:21.335134,1,webcam
66925,7363288,llm_only,0.65,0.65,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7363288/1770413017312.jpg,sunrise,2026-02-06 21:23:37.580666,1,webcam
73586,4738,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1771838989359.jpg,sunset,2026-02-23 09:29:49.621012,0,webcam
66930,6497134,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6497134/1770427391988.jpg,sunset,2026-02-07 01:23:12.311080,1,webcam
66934,3985375,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3985375/1770427407816.jpg,sunset,2026-02-07 01:23:28.129738,1,webcam
66936,4864028,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4864028/1770427412632.jpg,sunset,2026-02-07 01:23:32.985938,1,webcam
66938,10622511,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10622511/1770427417362.jpg,sunset,2026-02-07 01:23:37.644669,1,webcam
66940,5966010,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5966010/1770427423131.jpg,sunset,2026-02-07 01:23:43.497752,1,webcam
66944,5405147,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5405147/1770427432013.jpg,sunset,2026-02-07 01:23:52.297602,1,webcam
66946,8149237,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8149237/1770427436688.jpg,sunset,2026-02-07 01:23:56.934126,1,webcam
66948,7737728,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7737728/1770427440641.jpg,sunset,2026-02-07 01:24:00.909166,1,webcam
66951,3549797,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3549797/1770427450202.jpg,sunset,2026-02-07 01:24:10.481695,1,webcam
66953,7057285,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7057285/1770427455553.jpg,sunset,2026-02-07 01:24:15.816406,1,webcam
66955,10149540,llm_only,0.35,0.35,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10149540/1770427461663.jpg,sunset,2026-02-07 01:24:21.954114,1,webcam
66958,7369254,llm_only,0.45,0.45,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7369254/1770427469332.jpg,sunset,2026-02-07 01:24:29.644165,1,webcam
73588,12568517,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12568517/1771839528806.jpg,sunset,2026-02-23 09:38:49.100500,0,webcam
66964,6862777,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770427487067.jpg,sunset,2026-02-07 01:24:47.319142,1,webcam
66966,10264687,llm_only,0.55,0.55,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10264687/1770427493132.jpg,sunset,2026-02-07 01:24:53.376839,1,webcam
66970,2977319,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2977319/1770427503172.jpg,sunset,2026-02-07 01:25:03.426436,1,webcam
66972,9813649,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9813649/1770427507937.jpg,sunset,2026-02-07 01:25:08.193555,1,webcam
66974,8320770,llm_only,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8320770/1770427512367.jpg,sunset,2026-02-07 01:25:12.722324,1,webcam
66978,3923636,llm_only,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3923636/1770427533420.jpg,sunrise,2026-02-07 01:25:33.720836,1,webcam
