snapshot_id,webcam_id,label_source,label_value,target_label,split,image_path_or_url,phase,captured_at,rating_count,source,llm_model
110127,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782936969465.jpg,sunset,2026-07-01 20:16:10.187346,0,webcam,claude-sonnet-5
111531,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1783323060771.jpg,sunset,2026-07-06 07:31:01.215507,0,webcam,claude-sonnet-5
66500,3153444,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3153444/1764618967009.jpg,sunset,2025-12-01 19:56:07.484994,1,webcam,claude-sonnet-4-5
66426,2921344,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921344/1764613313393.jpg,sunrise,2025-12-01 18:21:53.863933,1,webcam,claude-sonnet-4-5
102407,2885722,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2885722/1781267438829.jpg,sunset,2026-06-12 12:30:39.177831,0,webcam,claude-sonnet-5
107178,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1782105365996.jpg,sunset,2026-06-22 05:16:06.290840,0,webcam,claude-sonnet-5
102712,2885722,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2885722/1781352922075.jpg,sunset,2026-06-13 12:15:22.585027,0,webcam,claude-sonnet-5
75219,400,llm_only,0.45,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/400/1772245849280.jpg,sunset,2026-02-28 02:30:49.584507,0,webcam,claude-sonnet-4-5
75216,368,llm_only,0.55,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1772245009377.jpg,sunset,2026-02-28 02:16:49.716514,0,webcam,claude-sonnet-4-5
75214,5006,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1772244409147.jpg,sunset,2026-02-28 02:06:49.483893,0,webcam,claude-sonnet-4-5
75034,12182,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12182/1772201989631.jpg,sunset,2026-02-27 14:19:50.356216,0,webcam,claude-sonnet-4-5
75032,4831942,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4831942/1772201809521.jpg,sunset,2026-02-27 14:16:49.894651,0,webcam,claude-sonnet-4-5
75030,404,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/404/1772201089885.jpg,sunset,2026-02-27 14:04:50.152781,0,webcam,claude-sonnet-4-5
73535,368,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1771827409040.jpg,sunset,2026-02-23 06:16:49.544340,0,webcam,claude-sonnet-4-5
67298,11127931,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11127931/1770680709371.jpg,sunrise,2026-02-09 23:45:09.622657,1,webcam,claude-sonnet-4-5
66547,5137840,llm_only,0.55,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5137840/1770149256826.jpg,sunrise,2026-02-03 20:07:37.264472,1,webcam,claude-sonnet-4-5
66441,2942835,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2942835/1764613378552.jpg,sunrise,2025-12-01 18:22:59.058849,1,webcam,claude-sonnet-4-5
66439,2923203,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2923203/1764613368438.jpg,sunrise,2025-12-01 18:22:48.926178,1,webcam,claude-sonnet-4-5
104859,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1781470851329.jpg,sunset,2026-06-14 21:00:51.616220,0,webcam,claude-sonnet-5
106342,2885722,llm_only,0.1,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2885722/1781876763104.jpg,sunset,2026-06-19 13:46:03.905315,0,webcam,claude-sonnet-5
102769,2885722,llm_only,0.1,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2885722/1781383519224.jpg,sunset,2026-06-13 20:45:19.703389,0,webcam,claude-sonnet-5
73610,4738,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1771844570129.jpg,sunset,2026-02-23 11:02:50.460261,0,webcam,claude-sonnet-4-5
73608,4027,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4027/1771843729180.jpg,sunset,2026-02-23 10:48:49.515743,0,webcam,claude-sonnet-4-5
73606,1854,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1854/1771843669075.jpg,sunset,2026-02-23 10:47:49.377212,0,webcam,claude-sonnet-4-5
73546,609,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/609/1771831909082.jpg,sunset,2026-02-23 07:31:49.418626,0,webcam,claude-sonnet-4-5
73540,13476704,llm_only,0.65,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13476704/1771829329059.jpg,sunrise,2026-02-23 06:48:49.666391,0,webcam,claude-sonnet-4-5
73537,160,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1771827469801.jpg,sunset,2026-02-23 06:17:50.050342,0,webcam,claude-sonnet-4-5
108771,12586,llm_only,0.35,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782554522963.jpg,sunset,2026-06-27 10:02:03.376399,0,webcam,claude-sonnet-5
66599,1372,llm_only,0.25,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1372/1770182945252.jpg,sunset,2026-02-04 05:29:05.870223,1,webcam,claude-sonnet-4-5
66597,7687669,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7687669/1770182936237.jpg,sunrise,2026-02-04 05:28:56.633939,1,webcam,claude-sonnet-4-5
66595,10144729,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10144729/1770182931989.jpg,sunrise,2026-02-04 05:28:52.692450,1,webcam,claude-sonnet-4-5
66551,10162590,llm_only,0.45,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10162590/1770149267234.jpg,sunrise,2026-02-03 20:07:47.610553,1,webcam,claude-sonnet-4-5
66415,6104,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6104/1764120793860.jpg,sunrise,2025-11-26 01:33:14.418238,1,webcam,claude-sonnet-4-5
102753,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1781381728003.jpg,sunset,2026-06-13 20:15:28.295914,0,webcam,claude-sonnet-5
107391,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782166563395.jpg,sunset,2026-06-22 22:16:03.756043,0,webcam,claude-sonnet-5
73556,2610,llm_only,0.45,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1771834069649.jpg,sunset,2026-02-23 08:07:49.918256,0,webcam,claude-sonnet-4-5
73554,12568517,llm_only,0.35,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12568517/1771833949167.jpg,sunset,2026-02-23 08:05:49.661241,0,webcam,claude-sonnet-4-5
73553,3236,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1771833588634.jpg,sunrise,2026-02-23 07:59:49.104413,0,webcam,claude-sonnet-4-5
73549,5222445,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5222445/1771832329050.jpg,sunset,2026-02-23 07:38:49.322432,0,webcam,claude-sonnet-4-5
73548,2610,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1771832268892.jpg,sunset,2026-02-23 07:37:49.259954,0,webcam,claude-sonnet-4-5
66644,10115999,llm_only,0.25,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10115999/1770242158803.jpg,sunrise,2026-02-04 21:55:59.073524,1,webcam,claude-sonnet-4-5
66643,5333802,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5333802/1770242156748.jpg,sunrise,2026-02-04 21:55:57.073934,1,webcam,claude-sonnet-4-5
66641,1946,llm_only,0.45,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1946/1770242151266.jpg,sunrise,2026-02-04 21:55:51.581237,1,webcam,claude-sonnet-4-5
66639,160,llm_only,0.45,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1770242142775.jpg,sunrise,2026-02-04 21:55:43.051667,1,webcam,claude-sonnet-4-5
66637,4068162,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4068162/1770242126890.jpg,sunset,2026-02-04 21:55:27.150215,1,webcam,claude-sonnet-4-5
101138,25804658,llm_only,0.2,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25804658/1780902931787.jpg,sunset,2026-06-08 07:15:32.589749,0,webcam,claude-sonnet-5
66621,9212,llm_only,0.55,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9212/1770242060949.jpg,sunset,2026-02-04 21:54:21.427556,1,webcam,claude-sonnet-4-5
66619,8204930,llm_only,0.45,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8204930/1770242050292.jpg,sunset,2026-02-04 21:54:10.579286,1,webcam,claude-sonnet-4-5
109846,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782853267705.jpg,sunset,2026-06-30 21:01:08.587324,0,webcam,claude-sonnet-5
66552,10495330,llm_only,0.45,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10495330/1770149280494.jpg,sunset,2026-02-03 20:08:00.976225,1,webcam,claude-sonnet-4-5
66460,3343667,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3343667/1764618803097.jpg,sunrise,2025-12-01 19:53:23.556689,1,webcam,claude-sonnet-4-5
66420,2921342,llm_only,0.55,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921342/1764120856936.jpg,sunrise,2025-11-26 01:34:17.571579,1,webcam,claude-sonnet-4-5
106093,2885722,llm_only,0.4,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2885722/1781815559110.jpg,sunset,2026-06-18 20:45:59.790696,0,webcam,claude-sonnet-5
106836,12586,llm_only,0.55,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782015356553.jpg,sunset,2026-06-21 04:15:56.952090,0,webcam,claude-sonnet-5
67296,8619962,llm_only,0.35,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8619962/1770680703080.jpg,sunrise,2026-02-09 23:45:03.340884,1,webcam,claude-sonnet-4-5
66605,445536,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/445536/1770187138964.jpg,sunrise,2026-02-04 06:38:59.362781,1,webcam,claude-sonnet-4-5
66587,1792,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1792/1770178421426.jpg,sunset,2026-02-04 04:13:41.929233,1,webcam,claude-sonnet-4-5
66586,7040222,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7040222/1770178415236.jpg,sunrise,2026-02-04 04:13:35.690778,1,webcam,claude-sonnet-4-5
66583,3792954,llm_only,0.25,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3792954/1770178402380.jpg,sunrise,2026-02-04 04:13:22.886433,1,webcam,claude-sonnet-4-5
66581,2926722,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926722/1770178391707.jpg,sunrise,2026-02-04 04:13:12.296063,1,webcam,claude-sonnet-4-5
102613,7369254,llm_only,0.3,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7369254/1781335829330.jpg,sunset,2026-06-13 07:30:29.705109,0,webcam,claude-sonnet-5
112048,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1783461668445.jpg,sunset,2026-07-07 22:01:08.808355,0,webcam,claude-sonnet-5
102327,25804658,llm_only,0.25,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25804658/1781251259286.jpg,sunset,2026-06-12 08:00:59.643493,0,webcam,claude-sonnet-5
73562,4443,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1771835148879.jpg,sunrise,2026-02-23 08:25:49.184340,0,webcam,claude-sonnet-4-5
66555,400,llm_only,0.45,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/400/1770171577975.jpg,sunset,2026-02-04 02:19:38.611229,1,webcam,claude-sonnet-4-5
105735,28796076,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28796076/1781721969168.jpg,sunset,2026-06-17 18:46:09.587420,0,webcam,claude-sonnet-5
66615,8173430,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8173430/1770187170814.jpg,sunrise,2026-02-04 06:39:31.238472,1,webcam,claude-sonnet-4-5
108910,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782600363760.jpg,sunset,2026-06-27 22:46:04.106165,0,webcam,claude-sonnet-5
66611,8200048,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8200048/1770187162362.jpg,sunrise,2026-02-04 06:39:22.771400,1,webcam,claude-sonnet-4-5
66609,7007937,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7007937/1770187156249.jpg,sunrise,2026-02-04 06:39:16.693959,1,webcam,claude-sonnet-4-5
66592,8190097,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8190097/1770178931742.jpg,sunrise,2026-02-04 04:22:12.291044,1,webcam,claude-sonnet-4-5
66588,3563010,llm_only,0.55,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3563010/1770178913417.jpg,sunrise,2026-02-04 04:21:54.032714,1,webcam,claude-sonnet-4-5
108581,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782505869220.jpg,sunset,2026-06-26 20:31:09.585935,0,webcam,claude-sonnet-5
66560,5649571,llm_only,0.35,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5649571/1770171601141.jpg,sunrise,2026-02-04 02:20:01.584197,1,webcam,claude-sonnet-4-5
66476,3951155,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3951155/1764618857329.jpg,sunrise,2025-12-01 19:54:17.815425,1,webcam,claude-sonnet-4-5
101730,7369254,llm_only,0.25,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7369254/1781074834646.jpg,sunset,2026-06-10 07:00:35.127493,0,webcam,claude-sonnet-5
102882,12586,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781403314303.jpg,sunset,2026-06-14 02:15:14.671616,0,webcam,claude-sonnet-5
111523,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1783317660336.jpg,sunset,2026-07-06 06:01:00.638897,0,webcam,claude-sonnet-5
111813,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1783396916873.jpg,sunset,2026-07-07 04:01:57.227129,0,webcam,claude-sonnet-5
66678,1372,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1372/1770357927888.jpg,sunset,2026-02-06 06:05:28.326760,1,webcam,claude-sonnet-4-5
66676,10629812,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10629812/1770357907815.jpg,sunrise,2026-02-06 06:05:08.229360,1,webcam,claude-sonnet-4-5
66674,10193344,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10193344/1770357899998.jpg,sunrise,2026-02-06 06:05:00.465276,1,webcam,claude-sonnet-4-5
66671,10479822,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10479822/1770357892100.jpg,sunrise,2026-02-06 06:04:52.522201,1,webcam,claude-sonnet-4-5
66667,4277136,llm_only,0.45,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4277136/1770357877228.jpg,sunrise,2026-02-06 06:04:37.678969,1,webcam,claude-sonnet-4-5
66665,10657917,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10657917/1770357866392.jpg,sunrise,2026-02-06 06:04:26.908310,1,webcam,claude-sonnet-4-5
66662,10658058,llm_only,0.35,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10658058/1770357847189.jpg,sunrise,2026-02-06 06:04:07.654495,1,webcam,claude-sonnet-4-5
66660,2924006,llm_only,0.45,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924006/1770256838718.jpg,sunrise,2026-02-05 02:00:39.011392,1,webcam,claude-sonnet-4-5
111156,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1783222268262.jpg,sunset,2026-07-05 03:31:08.586630,0,webcam,claude-sonnet-5
66656,5966010,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5966010/1770256823340.jpg,sunset,2026-02-05 02:00:23.625780,1,webcam,claude-sonnet-4-5
66648,7681198,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7681198/1770256784302.jpg,sunrise,2026-02-05 01:59:44.609948,1,webcam,claude-sonnet-4-5
70927,88,llm_only,0.35,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/88/1771251949551.jpg,sunset,2026-02-16 14:25:49.826697,0,webcam,claude-sonnet-4-5
66715,10488190,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10488190/1770395399038.jpg,sunrise,2026-02-06 16:29:59.310301,1,webcam,claude-sonnet-4-5
66710,2921356,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921356/1770395371708.jpg,sunrise,2026-02-06 16:29:31.984417,1,webcam,claude-sonnet-4-5
109560,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782774957983.jpg,sunset,2026-06-29 23:15:59.200954,0,webcam,claude-sonnet-5
66708,3924674,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3924674/1770395366793.jpg,sunrise,2026-02-06 16:29:27.060614,1,webcam,claude-sonnet-4-5
107357,28615436,llm_only,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782162068670.jpg,sunset,2026-06-22 21:01:09.176852,0,webcam,claude-sonnet-5
66706,7251378,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7251378/1770395358116.jpg,sunrise,2026-02-06 16:29:18.431671,1,webcam,claude-sonnet-4-5
66704,6862777,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770395350758.jpg,sunrise,2026-02-06 16:29:11.065132,1,webcam,claude-sonnet-4-5
66702,11129,llm_only,0.45,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11129/1770395344171.jpg,sunrise,2026-02-06 16:29:04.545595,1,webcam,claude-sonnet-4-5
66696,8173430,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8173430/1770358566086.jpg,sunrise,2026-02-06 06:16:06.359568,1,webcam,claude-sonnet-4-5
66692,8313324,llm_only,0.45,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8313324/1770358528756.jpg,sunrise,2026-02-06 06:15:29.013405,1,webcam,claude-sonnet-4-5
66687,5424722,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5424722/1770357957453.jpg,sunrise,2026-02-06 06:05:57.885378,1,webcam,claude-sonnet-4-5
68985,2931383,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2931383/1770873325805.jpg,sunrise,2026-02-12 05:15:26.119075,0,webcam,claude-sonnet-4-5
66746,10658058,llm_only,0.45,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10658058/1770395586417.jpg,sunset,2026-02-06 16:33:06.683517,1,webcam,claude-sonnet-4-5
105541,12586,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781663454652.jpg,sunset,2026-06-17 02:30:55.465002,0,webcam,claude-sonnet-5
110862,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1783146658761.jpg,sunset,2026-07-04 06:30:59.147411,0,webcam,claude-sonnet-5
108084,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1782355567981.jpg,sunset,2026-06-25 02:46:08.441564,0,webcam,claude-sonnet-5
104673,5358806,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1781418618550.jpg,sunset,2026-06-14 06:30:19.244849,0,webcam,claude-sonnet-5
107271,12586,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782129726159.jpg,sunset,2026-06-22 12:02:06.593403,0,webcam,claude-sonnet-5
66741,3759756,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3759756/1770395539384.jpg,sunset,2026-02-06 16:32:19.729191,1,webcam,claude-sonnet-4-5
66737,10596310,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10596310/1770395518715.jpg,sunset,2026-02-06 16:31:58.981229,1,webcam,claude-sonnet-4-5
66733,8169324,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8169324/1770395504547.jpg,sunset,2026-02-06 16:31:44.803778,1,webcam,claude-sonnet-4-5
66728,10385057,llm_only,0.25,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10385057/1770395469231.jpg,sunrise,2026-02-06 16:31:09.512461,1,webcam,claude-sonnet-4-5
66724,10273105,llm_only,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10273105/1770395458029.jpg,sunset,2026-02-06 16:30:58.308520,1,webcam,claude-sonnet-4-5
67292,3826529,llm_only,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3826529/1770680692607.jpg,sunrise,2026-02-09 23:44:52.895150,1,webcam,claude-sonnet-4-5
66779,10303154,llm_only,0.65,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10303154/1770395798150.jpg,sunset,2026-02-06 16:36:38.451555,1,webcam,claude-sonnet-4-5
