snapshot_id,webcam_id,image_path_or_url,target_label,source,llm_quality,rating,quality_label
115851,28999873,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28999873/1784502963502.jpg,1,webcam,0.35,3,0.5
114543,28916704,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28916704/1784155570739.jpg,1,webcam,0.35,1,0.0
115410,27474067,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27474067/1784390461847.jpg,1,webcam,0.3,1,0.0
106922,12218487,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12218487/1782036071619.jpg,1,webcam,0.25,1,0.0
107750,28871581,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28871581/1782266465048.jpg,1,webcam,0.55,2,0.25
110951,28960220,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28960220/1783174556704.jpg,1,webcam,0.45,4,0.75
112186,28980975,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28980975/1783498583275.jpg,1,webcam,0.3,3,0.5
85326,7439776,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7439776/1773497135724.jpg,1,webcam,0.45,3,0.5
109779,6073443,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6073443/1782837067495.jpg,1,webcam,0.45,4,0.75
85019,8204930,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8204930/1773492753579.jpg,1,webcam,0.45,4,0.75
81166,16534687,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16534687/1773443007838.jpg,1,webcam,0.45,4,0.75
107186,6168685,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6168685/1782110766453.jpg,1,webcam,0.2,1,0.0
114071,28853552,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28853552/1784016969761.jpg,1,webcam,0.25,1,0.0
108167,38,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/38/1782376270693.jpg,1,webcam,0.35,2,0.25
88404,3702,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3702/1773612693544.jpg,1,webcam,0.55,2,0.25
116744,2885722,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2885722/1784756763671.jpg,1,webcam,0.1,1,0.0
113418,4571358,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4571358/1783854062863.jpg,1,webcam,0.6,5,1.0
80818,2988,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2988/1773438926112.jpg,1,webcam,0.45,2,0.25
119351,29162469,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29162469/1785469570048.jpg,1,webcam,0.45,3,0.5
111245,14445531,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14445531/1783242069504.jpg,1,webcam,0.35,2,0.25
112624,28796403,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28796403/1783630857466.jpg,1,webcam,0.35,2,0.25
93177,17927756,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17927756/1774643674646.jpg,1,webcam,0.45,4,0.75
106046,27474067,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27474067/1781797560331.jpg,1,webcam,0.1,1,0.0
108359,28789692,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28789692/1782434762439.jpg,1,webcam,0.4,2,0.25
115123,6073443,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6073443/1784306767327.jpg,1,webcam,0.45,3,0.5
79233,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1773210029999.jpg,1,webcam,0.35,1,0.0
102167,27614088,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27614088/1781210754321.jpg,1,webcam,0.35,2,0.25
75665,8695193,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8695193/1772353188876.jpg,1,webcam,0.0,1,0.0
96754,17400009,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17400009/1775400991733.jpg,1,webcam,0.45,1,0.0
110632,3147501,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3147501/1783076463454.jpg,1,webcam,0.55,4,0.75
107124,14738771,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14738771/1782091865415.jpg,1,webcam,0.3,2,0.25
107602,28817975,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28817975/1782229561688.jpg,1,webcam,0.3,2,0.25
108686,28828287,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28828287/1782531057981.jpg,1,webcam,0.45,3,0.5
69726,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1771007329647.jpg,1,webcam,0.35,1,0.0
91524,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1774326212752.jpg,1,webcam,0.45,1,0.0
91158,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1774247913363.jpg,1,webcam,0.45,1,0.0
101711,11129,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11129/1781068535770.jpg,1,webcam,0.4,3,0.5
66512,10472220,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10472220/1770080282142.jpg,1,webcam,0.72,3,0.5
