snapshot_id,webcam_id,image_path_or_url,target_label,source,llm_quality,rating,quality_label
84005,8429155,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8429155/1773481597829.jpg,1,webcam,0.35,1,0.0
111562,28953967,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28953967/1783325773272.jpg,1,webcam,0.4,1,0.0
101396,28751492,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28751492/1780973148470.jpg,1,webcam,0.4,4,0.75
117793,29102089,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29102089/1785048366903.jpg,1,webcam,0.35,1,0.0
105501,28789551,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28789551/1781651760361.jpg,1,webcam,0.35,3,0.5
117371,29007371,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29007371/1784926875119.jpg,1,webcam,0.55,4,0.75
70683,6535,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6535/1771199089748.jpg,1,webcam,0.55,3,0.5
102641,12298388,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12298388/1781339429904.jpg,1,webcam,0.45,1,0.0
108078,4327988,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4327988/1782354657108.jpg,1,webcam,0.5,4,0.75
69435,10488190,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10488190/1770954401722.jpg,1,webcam,0.65,1,0.0
86946,2944022,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2944022/1773522933805.jpg,1,webcam,0.65,5,1.0
93079,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1774631432501.jpg,1,webcam,0.45,1,0.0
70522,4831942,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4831942/1771170289838.jpg,1,webcam,0.35,1,0.0
106321,28754840,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28754840/1781866865950.jpg,1,webcam,0.2,1,0.0
118203,2921342,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921342/1785168069005.jpg,1,webcam,0.55,5,1.0
