snapshot_id,webcam_id,label_source,label_value,target_label,split,image_path_or_url,phase,captured_at,rating_count,source
119573,19678,gold,0.5,0.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/19678/1785533477027.jpg,sunset,2026-07-31 21:31:17.335810+00:00,0,webcam
119574,931,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/931/1785533480724.jpg,sunset,2026-07-31 21:31:21.059343+00:00,0,webcam
119575,3170470,gold,0.5,0.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3170470/1785533483429.jpg,sunset,2026-07-31 21:31:24.148725+00:00,0,webcam
119576,3963339,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3963339/1785534358710.jpg,sunset,2026-07-31 21:45:59.084419+00:00,0,webcam
119578,13588772,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13588772/1785534361350.jpg,sunset,2026-07-31 21:46:02.186118+00:00,0,webcam
119579,13045,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13045/1785534363554.jpg,sunset,2026-07-31 21:46:03.881483+00:00,0,webcam
119580,29160763,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29160763/1785534366337.jpg,sunset,2026-07-31 21:46:06.990731+00:00,0,webcam
119577,4842,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4842/1785534358756.jpg,sunset,2026-07-31 21:45:59.147462+00:00,0,webcam
119581,3203023,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3203023/1785534366764.jpg,sunset,2026-07-31 21:46:07.063666+00:00,0,webcam
119582,931,gold,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/931/1785534371251.jpg,sunset,2026-07-31 21:46:11.861338+00:00,0,webcam
119583,4842,gold,0.5,0.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4842/1785535316773.jpg,sunset,2026-07-31 22:01:57.539346+00:00,0,webcam
119584,13045,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13045/1785535321492.jpg,sunset,2026-07-31 22:02:02.030230+00:00,0,webcam
119585,29160763,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29160763/1785535326071.jpg,sunset,2026-07-31 22:02:06.776745+00:00,0,webcam
119586,3203023,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3203023/1785535326989.jpg,sunset,2026-07-31 22:02:07.311865+00:00,0,webcam
119588,8750142,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8750142/1785535332787.jpg,sunset,2026-07-31 22:02:13.792881+00:00,0,webcam
119589,13045,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13045/1785536160374.jpg,sunset,2026-07-31 22:16:00.808905+00:00,0,webcam
119590,29160763,gold,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29160763/1785536167794.jpg,sunset,2026-07-31 22:16:08.491929+00:00,0,webcam
119591,3203023,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3203023/1785536168171.jpg,sunset,2026-07-31 22:16:08.609222+00:00,0,webcam
119593,19678,gold,0.25,0.25,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/19678/1785536170089.jpg,sunset,2026-07-31 22:16:10.407475+00:00,0,webcam
119594,2412333,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2412333/1785536170549.jpg,sunset,2026-07-31 22:16:11.196036+00:00,0,webcam
119597,13045,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13045/1785537063273.jpg,sunset,2026-07-31 22:31:03.690044+00:00,0,webcam
119598,363,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/363/1785537068053.jpg,sunset,2026-07-31 22:31:08.542337+00:00,0,webcam
119599,29160763,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29160763/1785537072121.jpg,sunset,2026-07-31 22:31:12.502463+00:00,0,webcam
119601,3203023,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3203023/1785537962420.jpg,sunset,2026-07-31 22:46:03.028215+00:00,0,webcam
119602,363,gold,0.5,0.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/363/1785537964319.jpg,sunset,2026-07-31 22:46:04.747205+00:00,0,webcam
119603,19678,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/19678/1785537964517.jpg,sunset,2026-07-31 22:46:04.918787+00:00,0,webcam
119604,10503,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10503/1785538914522.jpg,sunset,2026-07-31 23:01:55.119236+00:00,0,webcam
119605,3203023,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3203023/1785538919174.jpg,sunset,2026-07-31 23:01:59.592690+00:00,0,webcam
119606,5134693,gold,0.5,0.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5134693/1785538921110.jpg,sunset,2026-07-31 23:02:01.405040+00:00,0,webcam
119607,363,gold,1.0,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/363/1785538922315.jpg,sunset,2026-07-31 23:02:03.005083+00:00,0,webcam
119608,19678,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/19678/1785538922927.jpg,sunset,2026-07-31 23:02:03.234077+00:00,0,webcam
119609,6373,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6373/1785538925632.jpg,sunset,2026-07-31 23:02:06.160865+00:00,0,webcam
119610,10503,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10503/1785539756630.jpg,sunset,2026-07-31 23:15:56.967074+00:00,0,webcam
119611,9766160,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9766160/1785539762237.jpg,sunset,2026-07-31 23:16:02.602037+00:00,0,webcam
119614,598510,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/598510/1785541563906.jpg,sunset,2026-07-31 23:46:04.860418+00:00,0,webcam
119615,3309600,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3309600/1785541564082.jpg,sunset,2026-07-31 23:46:05.038962+00:00,0,webcam
119493,10503,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10503/1785508262520.jpg,sunset,2026-07-31 14:31:02.895818+00:00,0,webcam
119616,4752639,gold,0.5,0.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4752639/1785542516619.jpg,sunset,2026-08-01 00:01:57.862957+00:00,0,webcam
119617,10149176,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10149176/1785542523223.jpg,sunset,2026-08-01 00:02:03.589033+00:00,0,webcam
119618,3309600,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3309600/1785542524427.jpg,sunset,2026-08-01 00:02:05.043037+00:00,0,webcam
119620,24736019,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24736019/1785545165596.jpg,sunset,2026-08-01 00:46:06.831919+00:00,0,webcam
119495,10503,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10503/1785509161194.jpg,sunset,2026-07-31 14:46:01.775863+00:00,0,webcam
119621,3168181,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3168181/1785545165973.jpg,sunset,2026-08-01 00:46:06.876550+00:00,0,webcam
103364,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781409615140.jpg,sunset,2026-06-14 04:00:15.490579+00:00,0,webcam
108775,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782555372166.jpg,sunset,2026-06-27 10:16:12.608854+00:00,0,webcam
105068,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781517656602.jpg,sunset,2026-06-15 10:00:57.071353+00:00,0,webcam
110621,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1783073769679.jpg,sunset,2026-07-03 10:16:10.117240+00:00,0,webcam
102559,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781324134873.jpg,sunset,2026-06-13 04:15:35.206379+00:00,0,webcam
119622,16041375,gold,0.75,0.75,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16041375/1785545167209.jpg,sunset,2026-08-01 00:46:08.091792+00:00,0,webcam
107235,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782123369603.jpg,sunset,2026-06-22 10:16:10.834409+00:00,0,webcam
105581,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781669758032.jpg,sunset,2026-06-17 04:15:58.697078+00:00,0,webcam
102556,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781323243699.jpg,sunset,2026-06-13 04:00:44.310159+00:00,0,webcam
110777,4769517,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4769517/1783119725610.jpg,sunset,2026-07-03 23:02:06.038676+00:00,0,webcam
105980,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781776867166.jpg,sunset,2026-06-18 10:01:07.552118+00:00,0,webcam
101197,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1780913737136.jpg,sunset,2026-06-08 10:15:37.723818+00:00,0,webcam
119623,29064364,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29064364/1785545168091.jpg,sunset,2026-08-01 00:46:08.445364+00:00,0,webcam
107167,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782101756943.jpg,sunset,2026-06-22 04:15:57.334069+00:00,0,webcam
119624,26199373,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26199373/1785546064132.jpg,sunset,2026-08-01 01:01:04.515931+00:00,0,webcam
119625,10149176,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10149176/1785546064113.jpg,sunset,2026-08-01 01:01:04.540045+00:00,0,webcam
110618,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1783072870695.jpg,sunset,2026-07-03 10:01:11.007361+00:00,0,webcam
110796,4769517,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4769517/1783129568018.jpg,sunset,2026-07-04 01:46:08.627109+00:00,0,webcam
106309,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781863272095.jpg,sunset,2026-06-19 10:01:12.431022+00:00,0,webcam
106516,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781928956454.jpg,sunset,2026-06-20 04:15:56.860914+00:00,0,webcam
108106,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1782360955920.jpg,sunset,2026-06-25 04:15:57.214511+00:00,0,webcam
119626,359,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/359/1785546064133.jpg,sunset,2026-08-01 01:01:04.720348+00:00,0,webcam
119627,29064364,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29064364/1785546070115.jpg,sunset,2026-08-01 01:01:10.499104+00:00,0,webcam
101192,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1780912840061.jpg,sunset,2026-06-08 10:00:40.424037+00:00,0,webcam
101689,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1781063128675.jpg,sunset,2026-06-10 03:45:28.989212+00:00,0,webcam
104713,9547883,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9547883/1781425828854.jpg,sunset,2026-06-14 08:30:29.471643+00:00,0,webcam
119628,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1785546961028.jpg,sunset,2026-08-01 01:16:01.714193+00:00,0,webcam
119630,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1785547858575.jpg,sunset,2026-08-01 01:30:58.941354+00:00,0,webcam
119631,5961510,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5961510/1785547860036.jpg,sunset,2026-08-01 01:31:00.465585+00:00,0,webcam
119632,28879638,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28879638/1785547865192.jpg,sunset,2026-08-01 01:31:06.026406+00:00,0,webcam
119633,28985600,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28985600/1785547867196.jpg,sunset,2026-08-01 01:31:07.600294+00:00,0,webcam
119634,12586,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1785548757636.jpg,sunset,2026-08-01 01:45:58.330105+00:00,0,webcam
119635,4443,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1785548768161.jpg,sunset,2026-08-01 01:46:08.545283+00:00,0,webcam
119637,4443,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1785549672685.jpg,sunset,2026-08-01 02:01:13.031664+00:00,0,webcam
102909,15984055,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15984055/1781407824780.jpg,sunset,2026-06-14 03:30:25.433685+00:00,0,webcam
119640,5961510,gold,0.0,0.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5961510/1785550557211.jpg,sunset,2026-08-01 02:15:57.620150+00:00,0,webcam
