snapshot_id,webcam_id,image_path_or_url,target_label,source,llm_quality
72333,5006,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1771540849789.jpg,0,webcam,0.25
77429,4328025,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4328025/1772773460547.jpg,0,webcam,0.72
87715,10104,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10104/1773531935262.jpg,0,webcam,0.45
73532,1946,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1946/1771826389244.jpg,0,webcam,0.45
101404,28751492,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28751492/1780974051346.jpg,1,webcam,0.55
83337,13959481,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13959481/1773469344706.jpg,0,webcam,0.0
79299,4301906,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4301906/1773222330069.jpg,0,webcam,0.0
101593,28469961,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28469961/1781037974237.jpg,0,webcam,0.1
83341,16426450,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16426450/1773469462913.jpg,0,webcam,0.35
111144,28961131,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28961131/1783220459241.jpg,0,webcam,0.35
66434,3735929,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3735929/1764613339256.jpg,0,webcam,0.0
77770,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1772854622947.jpg,0,webcam,0.0
70244,9220,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9220/1771111909464.jpg,0,webcam,0.0
83050,15525839,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15525839/1773464724484.jpg,0,webcam,0.0
114010,29033009,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29033009/1784005261425.jpg,0,webcam,0.15
78829,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773122703304.jpg,0,webcam,0.45
82875,620045,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/620045/1773462207557.jpg,0,webcam,0.0
116019,29080476,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29080476/1784544365122.jpg,0,webcam,0.4
86841,2949724,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2949724/1773521131271.jpg,0,webcam,0.0
113601,28615436,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1783901759484.jpg,0,webcam,0.0
118058,29033009,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29033009/1785123964204.jpg,0,webcam,0.2
92555,15099522,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15099522/1774535971583.jpg,0,webcam,0.0
89855,1457,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1457/1773950371967.jpg,0,webcam,0.0
84663,3594384,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3594384/1773488794000.jpg,0,webcam,0.0
87378,13508298,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13508298/1773528340699.jpg,0,webcam,0.0
116624,4204207,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1784718067603.jpg,0,webcam,0.2
88679,15931067,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15931067/1773681339617.jpg,0,webcam,0.0
83106,7014879,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7014879/1773465565220.jpg,0,webcam,0.0
67314,10994860,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10994860/1770680757167.jpg,0,webcam,0.0
81891,10134,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10134/1773450745655.jpg,0,webcam,0.0
85666,3554225,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3554225/1773502471261.jpg,0,webcam,0.45
109967,26018001,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26018001/1782882967971.jpg,0,webcam,0.2
81868,3088970,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3088970/1773450385029.jpg,0,webcam,0.0
86025,14623548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14623548/1773507876854.jpg,0,webcam,0.45
89942,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1773978094074.jpg,0,webcam,0.45
87025,2886674,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2886674/1773524073224.jpg,0,webcam,0.0
85967,16415016,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16415016/1773507033444.jpg,0,webcam,0.45
88830,10300,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1773716972212.jpg,0,webcam,0.0
74819,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772148709614.jpg,0,webcam,0.45
87217,16616989,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16616989/1773526591618.jpg,0,webcam,0.0
85541,3656741,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3656741/1773500551812.jpg,0,webcam,0.0
114442,28757841,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28757841/1784130366602.jpg,0,webcam,0.3
87467,15629308,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15629308/1773529413355.jpg,0,webcam,0.0
86765,15541204,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15541204/1773519750991.jpg,0,webcam,0.65
82107,13523606,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13523606/1773453026780.jpg,0,webcam,0.0
94114,17927756,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17927756/1774818332513.jpg,0,webcam,0.0
71053,10300,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1771273248935.jpg,0,webcam,0.0
95513,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1775114791739.jpg,0,webcam,0.35
92363,10300,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1774497032140.jpg,0,webcam,0.0
87876,7569541,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7569541/1773533672926.jpg,0,webcam,0.0
79976,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773386130087.jpg,0,webcam,0.45
96583,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1775358572610.jpg,0,webcam,0.45
88096,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1773547120996.jpg,0,webcam,0.65
111964,27474067,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27474067/1783439164162.jpg,0,webcam,0.35
117117,28969474,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28969474/1784856660519.jpg,0,webcam,0.2
114965,29055043,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29055043/1784260914632.jpg,0,webcam,0.2
84280,7437829,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7437829/1773484833272.jpg,0,webcam,0.0
116582,28886026,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28886026/1784709968003.jpg,0,webcam,0.4
95390,6792,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6792/1775085632100.jpg,0,webcam,0.35
113382,28853651,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28853651/1783844172220.jpg,0,webcam,0.4
75388,11181337,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11181337/1772287609543.jpg,0,webcam,0.0
76394,2610,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1772531149302.jpg,0,webcam,0.0
69557,3631982,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3631982/1770975649202.jpg,0,webcam,0.0
88279,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1773589892396.jpg,0,webcam,0.55
105154,27722515,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27722515/1781556366952.jpg,0,webcam,0.0
85258,15579363,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15579363/1773496052305.jpg,0,webcam,0.35
96301,4738,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1775297253202.jpg,0,webcam,0.45
86031,16417946,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16417946/1773507992716.jpg,0,webcam,0.45
85789,3656741,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3656741/1773504212358.jpg,0,webcam,0.0
74691,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772117029306.jpg,0,webcam,0.0
89282,4301906,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4301906/1773823652075.jpg,0,webcam,0.0
77178,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1772712949204.jpg,0,webcam,0.0
93785,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1774760672691.jpg,0,webcam,0.72
76158,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772476908959.jpg,0,webcam,0.45
66614,10523495,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10523495/1770187170014.jpg,0,webcam,0.0
112526,3396272,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3396272/1783593971013.jpg,0,webcam,0.25
74439,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1772052468651.jpg,1,webcam,0.35
72736,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1771636789516.jpg,0,webcam,0.45
71095,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1771282670566.jpg,1,webcam,0.45
73664,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1771858789666.jpg,0,webcam,0.0
82235,12669,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12669/1773454469115.jpg,0,webcam,0.0
81791,2966334,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2966334/1773449728650.jpg,0,webcam,0.0
76043,4738,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1772443909728.jpg,0,webcam,0.45
112018,28796403,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28796403/1783457155577.jpg,0,webcam,0.4
81439,9319148,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9319148/1773445777989.jpg,0,webcam,0.0
85481,4821296,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4821296/1773499713571.jpg,0,webcam,0.0
83875,8199529,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8199529/1773479972780.jpg,0,webcam,0.0
95940,17458813,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17458813/1775212712409.jpg,0,webcam,0.0
74376,13471472,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13471472/1772038189148.jpg,0,webcam,0.25
83204,16425281,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16425281/1773466945796.jpg,0,webcam,0.35
73789,7661213,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7661213/1771887829735.jpg,0,webcam,0.0
71669,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1771399968813.jpg,0,webcam,0.0
90837,2942367,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2942367/1774176333252.jpg,0,webcam,0.0
70206,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1771103209716.jpg,1,webcam,0.45
94734,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1774946912636.jpg,0,webcam,0.45
116618,3396272,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3396272/1784717174784.jpg,0,webcam,0.45
85982,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1773507271065.jpg,0,webcam,0.45
73703,13471472,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13471472/1771867429172.jpg,0,webcam,0.0
71241,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1771313748972.jpg,0,webcam,0.0
113755,28926469,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28926469/1783935969479.jpg,0,webcam,0.0
75433,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772300809601.jpg,0,webcam,0.45
83892,2953158,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2953158/1773480211353.jpg,0,webcam,0.0
114188,28615436,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1784061075972.jpg,0,webcam,0.0
82099,14591082,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14591082/1773452907587.jpg,0,webcam,0.45
66427,4380968,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4380968/1764613316532.jpg,0,webcam,0.0
95309,2596631,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2596631/1775069372808.jpg,0,webcam,0.0
82047,7007937,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7007937/1773452363242.jpg,0,webcam,0.0
114737,28791507,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28791507/1784195166608.jpg,0,webcam,0.0
116778,20451619,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/20451619/1784767575778.jpg,0,webcam,0.0
76594,7661213,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7661213/1772580530094.jpg,0,webcam,0.35
69486,1946,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1946/1770962527959.jpg,0,webcam,0.0
95605,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1775135971621.jpg,0,webcam,0.0
89820,16430846,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16430846/1773944492647.jpg,0,webcam,0.35
77465,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1772779983938.jpg,0,webcam,0.0
108909,26646371,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26646371/1782599476148.jpg,0,webcam,0.15
109934,26716219,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26716219/1782873970218.jpg,0,webcam,0.55
105166,28615436,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1781559047680.jpg,0,webcam,0.0
83952,8204930,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8204930/1773481119353.jpg,0,webcam,0.0
109312,28794813,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28794813/1782706572335.jpg,0,webcam,0.2
95223,17400009,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17400009/1775055634943.jpg,0,webcam,0.0
119133,2921342,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921342/1785422756122.jpg,0,webcam,0.35
84806,9705,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9705/1773490309074.jpg,0,webcam,0.0
70198,10300,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1771102008594.jpg,0,webcam,0.0
81607,9319148,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9319148/1773447627710.jpg,0,webcam,0.0
114489,28976962,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28976962/1784148379456.jpg,0,webcam,0.4
92406,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1774505672375.jpg,0,webcam,0.45
94629,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1774924895162.jpg,0,webcam,0.0
92754,17458813,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17458813/1774568493159.jpg,0,webcam,0.0
69420,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1770951848487.jpg,0,webcam,0.0
87983,15643710,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15643710/1773534816798.jpg,0,webcam,0.0
113548,10119902,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10119902/1783891887875.jpg,1,webcam,0.55
109705,14445531,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14445531/1782810081029.jpg,0,webcam,0.4
86830,3601639,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3601639/1773520893104.jpg,0,webcam,0.65
70675,5006,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1771198009729.jpg,0,webcam,0.0
77585,15099522,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15099522/1772812323172.jpg,0,webcam,0.0
88923,2994347,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2994347/1773737552093.jpg,0,webcam,0.45
96429,16102828,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16102828/1775327011989.jpg,0,webcam,0.45
79819,15931067,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15931067/1773344730269.jpg,0,webcam,0.45
70822,11742298,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11742298/1771230109114.jpg,0,webcam,0.65
107316,28282755,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28282755/1782152163362.jpg,0,webcam,0.4
85519,2926219,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926219/1773500252689.jpg,0,webcam,0.0
84079,16375877,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16375877/1773482614202.jpg,0,webcam,0.0
110892,28853651,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28853651/1783152968774.jpg,0,webcam,0.05
118235,29052327,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052327/1785181579623.jpg,0,webcam,0.45
96880,3702,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3702/1775427334177.jpg,0,webcam,0.0
77202,2596631,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2596631/1772722609372.jpg,0,webcam,0.65
71790,4831942,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4831942/1771424389545.jpg,0,webcam,0.35
109595,28871581,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28871581/1782784915051.jpg,1,webcam,0.55
94495,17927756,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17927756/1774897414238.jpg,0,webcam,0.45
72690,5006,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1771627129822.jpg,0,webcam,0.0
86796,8712447,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8712447/1773520294857.jpg,0,webcam,0.0
79890,5006,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1773363990326.jpg,0,webcam,0.0
112868,3508582,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3508582/1783709166819.jpg,0,webcam,0.2
115213,28615436,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1784329262624.jpg,0,webcam,0.0
90798,4738,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4738/1774170212591.jpg,0,webcam,0.35
115491,29022867,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29022867/1784409376737.jpg,0,webcam,0.05
85948,15505278,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15505278/1773506792711.jpg,0,webcam,0.0
69494,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1770964988225.jpg,0,webcam,0.35
94519,1457,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1457/1774900835853.jpg,0,webcam,0.0
91513,10300,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10300/1774322072363.jpg,0,webcam,0.0
81678,4307047,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4307047/1773448293013.jpg,0,webcam,0.55
92525,17458813,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17458813/1774527512101.jpg,0,webcam,0.0
92407,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1774505672979.jpg,0,webcam,0.35
91125,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1774240292017.jpg,0,webcam,0.25
79795,16102828,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16102828/1773340891663.jpg,0,webcam,0.35
86998,4589070,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4589070/1773523652453.jpg,0,webcam,0.45
101239,28379579,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28379579/1780920928311.jpg,0,webcam,0.2
83117,16411160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16411160/1773465627364.jpg,0,webcam,0.0
72929,548,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/548/1771685629607.jpg,0,webcam,0.35
66984,8351922,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8351922/1770427547263.jpg,0,webcam,0.0
80651,2610,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2610/1773436593193.jpg,0,webcam,0.0
66806,5179908,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5179908/1770400066695.jpg,0,webcam,0.72
109234,28615436,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1782687716558.jpg,0,webcam,0.0
82136,8093560,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8093560/1773453444122.jpg,0,webcam,0.0
108728,28898028,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28898028/1782545468886.jpg,1,webcam,0.65
108929,23786030,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/23786030/1782604871962.jpg,0,webcam,0.0
75191,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1772238709677.jpg,0,webcam,0.0
74664,11459,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11459/1772107250415.jpg,0,webcam,0.35
111794,28926539,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28926539/1783392370983.jpg,0,webcam,0.35
96341,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1775306613528.jpg,0,webcam,0.0
108024,28379579,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28379579/1782340259337.jpg,0,webcam,0.25
96767,18422706,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/18422706/1775404772081.jpg,0,webcam,0.0
87748,11627,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11627/1773532294176.jpg,0,webcam,0.0
78266,15587874,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15587874/1772982603717.jpg,0,webcam,0.0
84642,10642246,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10642246/1773488612278.jpg,0,webcam,0.0
