snapshot_id,webcam_id,image_path_or_url,target_label,source,llm_quality,rating,quality_label
114489,28976962,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28976962/1784148379456.jpg,1,webcam,0.4,3,0.5
92406,160,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/160/1774505672375.jpg,1,webcam,0.45,2,0.25
113548,10119902,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10119902/1783891887875.jpg,1,webcam,0.55,4,0.75
109705,14445531,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14445531/1782810081029.jpg,1,webcam,0.4,1,0.0
88923,2994347,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2994347/1773737552093.jpg,1,webcam,0.45,1,0.0
70822,11742298,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11742298/1771230109114.jpg,1,webcam,0.65,2,0.25
107316,28282755,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28282755/1782152163362.jpg,1,webcam,0.4,3,0.5
118235,29052327,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052327/1785181579623.jpg,1,webcam,0.45,3,0.5
109595,28871581,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28871581/1782784915051.jpg,1,webcam,0.55,4,0.75
94495,17927756,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17927756/1774897414238.jpg,1,webcam,0.45,2,0.25
72690,5006,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1771627129822.jpg,1,webcam,0.0,1,0.0
112868,3508582,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3508582/1783709166819.jpg,1,webcam,0.2,1,0.0
69494,6148965,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148965/1770964988225.jpg,1,webcam,0.35,1,0.0
81678,4307047,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4307047/1773448293013.jpg,1,webcam,0.55,2,0.25
92407,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1774505672979.jpg,1,webcam,0.35,2,0.25
79795,16102828,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16102828/1773340891663.jpg,1,webcam,0.35,1,0.0
66806,5179908,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5179908/1770400066695.jpg,1,webcam,0.72,3,0.5
108728,28898028,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28898028/1782545468886.jpg,1,webcam,0.65,4,0.75
111794,28926539,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28926539/1783392370983.jpg,1,webcam,0.35,3,0.5
83039,5425336,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5425336/1773464545541.jpg,1,webcam,0.45,1,0.0
97319,15293,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15293/1775531672450.jpg,1,webcam,0.45,3,0.5
85211,7439776,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7439776/1773495333618.jpg,1,webcam,0.65,4,0.75
118731,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1785312124949.jpg,1,webcam,0.6,4,0.75
114867,29007371,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29007371/1784236585397.jpg,1,webcam,0.65,4,0.75
76211,7661213,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7661213/1772488609195.jpg,1,webcam,0.45,2,0.25
95304,17927756,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/17927756/1775068412360.jpg,1,webcam,0.45,2,0.25
101294,3566147,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3566147/1780947038623.jpg,1,webcam,0.5,4,0.75
114371,38,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/38/1784106973424.jpg,1,webcam,0.35,3,0.5
106918,8234400,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8234400/1782035170254.jpg,1,webcam,0.4,5,1.0
106050,27474067,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27474067/1781799358850.jpg,1,webcam,0.45,2,0.25
91148,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1774246171975.jpg,1,webcam,0.35,2,0.25
77059,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1772687209101.jpg,1,webcam,0.35,2,0.25
72772,312,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1771644889257.jpg,1,webcam,0.55,3,0.5
104887,28782057,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28782057/1781473564030.jpg,1,webcam,0.25,3,0.5
87764,2964613,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2964613/1773532476454.jpg,1,webcam,0.35,4,0.75
118217,2921342,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921342/1785173458502.jpg,1,webcam,0.55,4,0.75
116452,4204207,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1784664964465.jpg,1,webcam,0.4,4,0.75
109317,28916597,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28916597/1782708361421.jpg,1,webcam,0.55,4,0.75
95291,7437608,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7437608/1775066672173.jpg,1,webcam,0.45,5,1.0
66802,10303154,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10303154/1770398436239.jpg,1,webcam,0.55,5,1.0
66482,3092,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3092/1764618882283.jpg,1,webcam,0.45,4,0.75
114366,38,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/38/1784105170988.jpg,1,webcam,0.35,3,0.5
