snapshot_id,webcam_id,label_source,label_value,target_label,split,image_path_or_url,phase,captured_at,rating_count
66568,2926564,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926564/1770177199707.jpg,sunrise,2026-02-04 03:53:20.165432,1
66656,5966010,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5966010/1770256823340.jpg,sunset,2026-02-05 02:00:23.625780,1
66471,2921351,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921351/1764618839074.jpg,sunrise,2025-12-01 19:53:59.670335,1
67017,6148908,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6148908/1770437050967.jpg,sunrise,2026-02-07 04:04:11.262112,1
66670,8492695,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8492695/1770357889475.jpg,sunrise,2026-02-06 06:04:49.923966,1
66846,2945090,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2945090/1770405679627.jpg,sunrise,2026-02-06 19:21:19.900466,1
67305,454004,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/454004/1770680728207.jpg,sunset,2026-02-09 23:45:28.464307,1
66575,536,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/536/1770177244045.jpg,sunrise,2026-02-04 03:54:04.535019,1
67269,2886674,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2886674/1770680591769.jpg,sunrise,2026-02-09 23:43:12.032931,1
66573,2978042,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2978042/1770177234539.jpg,sunrise,2026-02-04 03:53:55.062861,1
69430,640640,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/640640/1770954364845.jpg,sunrise,2026-02-13 03:46:05.420578,1
66485,14458,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14458/1764618895852.jpg,sunrise,2025-12-01 19:54:56.381274,1
66895,3778923,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3778923/1770411047436.jpg,sunset,2026-02-06 20:50:47.726576,1
67262,344653,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/344653/1770680574754.jpg,sunrise,2026-02-09 23:42:55.038201,1
69440,5379767,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5379767/1770954980066.jpg,sunrise,2026-02-13 03:56:20.544871,1
66806,5179908,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5179908/1770400066695.jpg,sunrise,2026-02-06 17:47:46.968174,1
66754,8596117,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8596117/1770395669706.jpg,sunset,2026-02-06 16:34:29.981503,1
67000,12182,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12182/1770427606179.jpg,sunrise,2026-02-07 01:26:46.479273,1
66659,2921964,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921964/1770256834997.jpg,sunrise,2026-02-05 02:00:35.310394,1
66522,8320770,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8320770/1770144674559.jpg,sunrise,2026-02-03 18:51:15.131849,1
67133,21846,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/21846/1770607639077.jpg,sunrise,2026-02-09 03:27:19.323812,1
67224,3533490,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3533490/1770667546326.jpg,sunrise,2026-02-09 20:05:46.703878,1
67367,11006389,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11006389/1770680945140.jpg,sunset,2026-02-09 23:49:05.391368,1
66819,10067720,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10067720/1770400149252.jpg,sunset,2026-02-06 17:49:09.556045,1
66466,2977319,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2977319/1764618824316.jpg,sunrise,2025-12-01 19:53:44.752861,1
66928,2949724,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2949724/1770413034871.jpg,sunrise,2026-02-06 21:23:55.120668,1
67194,88,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/88/1770612164699.jpg,sunrise,2026-02-09 04:42:45.611988,1
67130,10067720,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10067720/1770607632601.jpg,sunrise,2026-02-09 03:27:12.858746,1
66931,4277118,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4277118/1770427400188.jpg,sunset,2026-02-07 01:23:20.491875,1
66825,10264687,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10264687/1770400905802.jpg,sunrise,2026-02-06 18:01:46.107885,1
69434,2926173,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926173/1770954386504.jpg,sunrise,2026-02-13 03:46:26.914267,1
67317,1690554,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1690554/1770680765946.jpg,sunset,2026-02-09 23:46:06.195414,1
67111,32,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/32/1770607573865.jpg,sunrise,2026-02-09 03:26:14.150384,1
67019,9876147,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9876147/1770437056070.jpg,sunrise,2026-02-07 04:04:16.401295,1
66849,16934,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16934/1770405693367.jpg,sunset,2026-02-06 19:21:33.638611,1
67155,11085283,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11085283/1770609877063.jpg,sunrise,2026-02-09 04:04:37.444830,1
67069,10648325,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10648325/1770599252492.jpg,sunrise,2026-02-09 01:07:32.743227,1
68960,3066299,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3066299/1770869758389.jpg,sunrise,2026-02-12 04:15:58.761019,1
66870,2921351,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921351/1770405755147.jpg,sunrise,2026-02-06 19:22:35.401256,1
66717,322,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/322/1770395410460.jpg,sunrise,2026-02-06 16:30:10.795480,1
67218,861454,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/861454/1770667510306.jpg,sunrise,2026-02-09 20:05:24.373623,1
66548,9728932,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9728932/1770149258868.jpg,sunrise,2026-02-03 20:07:39.238002,1
66649,2924374,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924374/1770256786051.jpg,sunrise,2026-02-05 01:59:46.359355,1
68952,12431,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12431/1770869697644.jpg,sunrise,2026-02-12 04:14:58.088542,1
69443,454004,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/454004/1770955000292.jpg,sunset,2026-02-13 03:56:40.671101,1
67339,5160405,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5160405/1770680838614.jpg,sunset,2026-02-09 23:47:18.913700,1
66689,10659655,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10659655/1770358502854.jpg,sunrise,2026-02-06 06:15:03.385941,1
67289,8147404,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8147404/1770680686275.jpg,sunrise,2026-02-09 23:44:46.533457,1
66498,3309600,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3309600/1764618959009.jpg,sunset,2025-12-01 19:55:59.468706,1
67107,13045,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13045/1770607563944.jpg,sunrise,2026-02-09 03:26:04.210714,1
66861,3798295,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3798295/1770405728985.jpg,sunset,2026-02-06 19:22:09.237897,1
67180,2978042,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2978042/1770609954517.jpg,sunrise,2026-02-09 04:05:54.827394,1
66509,6883389,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6883389/1770079137990.jpg,sunset,2026-02-03 00:38:58.439460,1
67244,536,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/536/1770667614578.jpg,sunset,2026-02-09 20:06:54.982014,1
66411,1544596,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1544596/1764120772360.jpg,sunrise,2025-11-26 01:32:53.029424,1
67364,3352268,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3352268/1770680938402.jpg,sunset,2026-02-09 23:48:58.665735,1
66711,3806484,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3806484/1770395377711.jpg,sunrise,2026-02-06 16:29:37.995686,1
66609,7007937,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7007937/1770187156249.jpg,sunrise,2026-02-04 06:39:16.693959,1
66553,3798295,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3798295/1770149292027.jpg,sunset,2026-02-03 20:08:12.483143,1
66749,10657917,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10657917/1770395613786.jpg,sunset,2026-02-06 16:33:34.090416,1
66593,10520373,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10520373/1770178940958.jpg,sunrise,2026-02-04 04:22:21.512322,1
66929,2921377,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921377/1770427386091.jpg,sunset,2026-02-07 01:23:06.803351,1
66728,10385057,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10385057/1770395469231.jpg,sunrise,2026-02-06 16:31:09.512461,1
67135,2923203,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2923203/1770607645990.jpg,sunset,2026-02-09 03:27:26.254010,1
66642,2934167,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2934167/1770242153598.jpg,sunrise,2026-02-04 21:55:53.900871,1
66945,10231646,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10231646/1770427434411.jpg,sunset,2026-02-07 01:23:54.673312,1
67190,86,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/86/1770611900091.jpg,sunrise,2026-02-09 04:38:22.371753,1
66623,7363288,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7363288/1770242070590.jpg,sunrise,2026-02-04 21:54:30.874713,1
66755,10625875,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10625875/1770395674441.jpg,sunset,2026-02-06 16:34:34.700486,1
66956,3806484,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3806484/1770427464677.jpg,sunset,2026-02-07 01:24:24.951077,1
67003,2960564,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2960564/1770427620286.jpg,sunrise,2026-02-07 01:27:00.587667,1
66927,3533490,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3533490/1770413032189.jpg,sunrise,2026-02-06 21:23:52.489946,1
66672,10657915,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10657915/1770357894853.jpg,sunrise,2026-02-06 06:04:55.325461,1
68961,86,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/86/1770869764280.jpg,sunrise,2026-02-12 04:16:04.736540,1
69392,5179908,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5179908/1770946780653.jpg,sunset,2026-02-13 01:39:41.334909,1
66669,6315601,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6315601/1770357885275.jpg,sunrise,2026-02-06 06:04:45.735697,1
67018,32,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/32/1770437053678.jpg,sunrise,2026-02-07 04:04:13.984516,1
66578,137,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/137/1770178372375.jpg,sunset,2026-02-04 04:12:52.895180,1
66450,3433674,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3433674/1764613416404.jpg,sunset,2025-12-01 18:23:36.894149,1
66529,2923203,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2923203/1770144694100.jpg,sunrise,2026-02-03 18:51:34.543975,1
66995,2891524,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2891524/1770427592377.jpg,sunrise,2026-02-07 01:26:32.685964,1
67183,5006,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5006/1770609967800.jpg,sunset,2026-02-09 04:06:08.061079,1
68963,21846,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/21846/1770869778976.jpg,sunrise,2026-02-12 04:16:19.390338,1
66896,7035267,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7035267/1770411052499.jpg,sunset,2026-02-06 20:50:52.769773,1
66768,4579818,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4579818/1770395735688.jpg,sunset,2026-02-06 16:35:35.940280,1
66425,2921351,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921351/1764613309738.jpg,sunrise,2025-12-01 18:21:50.345024,1
67259,7695,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7695/1770680530866.jpg,sunrise,2026-02-09 23:42:11.181803,1
66724,10273105,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10273105/1770395458029.jpg,sunset,2026-02-06 16:30:58.308520,1
66805,10263856,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10263856/1770400062649.jpg,sunrise,2026-02-06 17:47:42.984291,1
66850,14458,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14458/1770405696040.jpg,sunset,2026-02-06 19:21:36.314642,1
67058,3923636,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3923636/1770599216591.jpg,sunrise,2026-02-09 01:06:57.277539,1
67320,3967,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3967/1770680774112.jpg,sunset,2026-02-09 23:46:14.361885,1
66481,3952492,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3952492/1764618876374.jpg,sunrise,2025-12-01 19:54:36.796390,1
66897,7035558,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7035558/1770411056393.jpg,sunset,2026-02-06 20:50:56.717205,1
66735,2926564,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926564/1770395512110.jpg,sunset,2026-02-06 16:31:52.415130,1
66464,368,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1764618817842.jpg,sunrise,2025-12-01 19:53:38.380194,1
66791,7057285,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7057285/1770395891014.jpg,sunrise,2026-02-06 16:38:11.304380,1
